4047533333333333|47|46.6|46.65|46.650000|46.6|46.65|46.65
4047000000000000|46|46.0|46.00|46.000000|46.0|46.0|46.00
4038d9999999999a|25|24.9|24.85|24.850000|24.9|24.85|24.85
40a061f77340df4a|2097|2097.0|2096.98|2096.983301|2097.0|2096.98|2,096.98
406eb214becd159c|246|245.6|245.57|245.565032|245.6|245.57|245.57
404a466666666666|53|52.5|52.55|52.550000|52.5|52.55|52.55
40523ccccccccccd|73|73.0|72.95|72.950000|73.0|72.95|72.95
404e799999999999|61|60.9|60.95|60.950000|60.9|60.95|60.95
40279cf7c4cc5ebc|12|11.8|11.81|11.806578|11.8|11.81|11.81
4035000000000000|21|21.0|21.00|21.000000|21.0|21.0|21.00
402e800000000000|15|15.2|15.25|15.250000|15.2|15.25|15.25
404ac00000000000|54|53.5|53.50|53.500000|53.5|53.5|53.50
40580cec10f6929b|96|96.2|96.20|96.201908|96.2|96.2|96.20
40531d40e83e75e9|76|76.5|76.46|76.457087|76.5|76.46|76.46
402028f5c28f5c29|8|8.1|8.08|8.080000|8.1|8.08|8.08
4041066666666666|34|34.0|34.05|34.050000|34.0|34.05|34.05
404db99999999999|59|59.4|59.45|59.450000|59.4|59.45|59.45
402051eb851eb852|8|8.2|8.16|8.160000|8.2|8.16|8.16
4021000000000000|8|8.5|8.50|8.500000|8.5|8.5|8.50
40579df58197f390|94|94.5|94.47|94.468110|94.5|94.47|94.47
4056400000000000|89|89.0|89.00|89.000000|89.0|89.0|89.00
03e2020210a3d6b2|0|0.0|0.00|0.000000|0.0|0.0|0.00
13d09b72b394fb36|0|0.0|0.00|0.000000|0.0|0.0|0.00
3f8ee24293f448b3|0|0.0|0.02|0.015080|0.0|0.02|0.02
1c8560dcd269a9a5|0|0.0|0.00|0.000000|0.0|0.0|0.00
4051f00000000000|72|71.8|71.75|71.750000|71.8|71.75|71.75
0171abc158d5563d|0|0.0|0.00|0.000000|0.0|0.0|0.00
4046800000000000|45|45.0|45.00|45.000000|45.0|45.0|45.00
409ca308d66ba4c8|1833|1832.8|1832.76|1832.758630|1832.8|1832.76|1,832.76
401e000000000000|8|7.5|7.50|7.500000|7.5|7.5|7.50
40a20165decb92ee|2305|2304.7|2304.70|2304.698965|2304.7|2304.7|2,304.70
40a14e2e26abb60c|2215|2215.1|2215.09|2215.090139|2215.1|2215.09|2,215.09
4049000000000000|50|50.0|50.00|50.000000|50.0|50.0|50.00
4024000000000000|10|10.0|10.00|10.000000|10.0|10.0|10.00
40950e3fb21a7764|1348|1347.6|1347.56|1347.562203|1347.6|1347.56|1,347.56
4006c28f5c28f5c3|3|2.8|2.85|2.845000|2.8|2.85|2.85
40a333add4b6e428|2458|2457.8|2457.84|2457.839514|2457.8|2457.84|2,457.84
4006cccccccccccd|3|2.9|2.85|2.850000|2.9|2.85|2.85
3f2246d26a50df4d|0|0.0|0.00|0.000139|0.0|0.0|0.00
4051166666666666|68|68.3|68.35|68.350000|68.3|68.35|68.35
403d800000000000|30|29.5|29.50|29.500000|29.5|29.5|29.50
406f1e87db229cd6|249|249.0|248.95|248.954084|249.0|248.95|248.95
4085bef6fd5f8cce|696|695.9|695.87|695.870600|695.9|695.87|695.87
4042183708ee35dd|36|36.2|36.19|36.189180|36.2|36.19|36.19
3ffdd70a3d70a3d7|2|1.9|1.86|1.865000|1.9|1.86|1.86
403c400000000000|28|28.2|28.25|28.250000|28.2|28.25|28.25
4093a35ba6c5e2ee|1257|1256.8|1256.84|1256.839503|1256.8|1256.84|1,256.84
404e866666666666|61|61.0|61.05|61.050000|61.0|61.05|61.05
4057d66666666666|95|95.3|95.35|95.350000|95.3|95.35|95.35
20fdcfc5dbf4a8b2|0|0.0|0.00|0.000000|0.0|0.0|0.00
401ad1eb851eb852|7|6.7|6.71|6.705000|6.7|6.71|6.71
03749e99bd628881|0|0.0|0.00|0.000000|0.0|0.0|0.00
4058e00000000000|100|99.5|99.50|99.500000|99.5|99.5|99.50
23cb1bb2cc4169a3|0|0.0|0.00|0.000000|0.0|0.0|0.00
4049400000000000|50|50.5|50.50|50.500000|50.5|50.5|50.50
4049000000000000|50|50.0|50.00|50.000000|50.0|50.0|50.00
4048137df876dd01|48|48.2|48.15|48.152282|48.2|48.15|48.15
401e000000000000|8|7.5|7.50|7.500000|7.5|7.5|7.50
4069415f01c802dd|202|202.0|202.04|202.042848|202.0|202.04|202.04
4094a785bd4f746c|1322|1321.9|1321.88|1321.880605|1321.9|1321.88|1,321.88
404100afcec129e3|34|34.0|34.01|34.005365|34.0|34.01|34.01
402479d5dd017e34|10|10.2|10.24|10.237960|10.2|10.24|10.24
3ff8b851eb851eb8|2|1.5|1.54|1.545000|1.5|1.54|1.54
3ff08f5c28f5c28f|1|1.0|1.03|1.035000|1.0|1.03|1.03
404eb99999999999|61|61.4|61.45|61.450000|61.4|61.45|61.45
4055dbba2ac65cb5|87|87.4|87.43|87.433238|87.4|87.43|87.43
400ecccccccccccd|4|3.9|3.85|3.850000|3.9|3.85|3.85
409dbcea39aa62fa|1903|1903.2|1903.23|1903.228736|1903.2|1903.23|1,903.23
404e200000000000|60|60.2|60.25|60.250000|60.2|60.25|60.25
402f000000000000|16|15.5|15.50|15.500000|15.5|15.5|15.50
4055393242a67456|85|84.9|84.89|84.893693|84.9|84.89|84.89
404e800000000000|61|61.0|61.00|61.000000|61.0|61.0|61.00
4043c00000000000|40|39.5|39.50|39.500000|39.5|39.5|39.50
402cd2d0c48e002c|14|14.4|14.41|14.411749|14.4|14.41|14.41
2f61ea1957b6fb7e|0|0.0|0.00|0.000000|0.0|0.0|0.00
4047f99999999999|48|47.9|47.95|47.950000|47.9|47.95|47.95
210b9ff029540a6e|0|0.0|0.00|0.000000|0.0|0.0|0.00
4034858111632760|21|20.5|20.52|20.521501|20.5|20.52|20.52
400d99999999999a|4|3.7|3.70|3.700000|3.7|3.7|3.70
40a02c67cfd9611b|2070|2070.2|2070.20|2070.202758|2070.2|2070.2|2,070.20
4052f41d6cc67cd0|76|75.8|75.81|75.814296|75.8|75.81|75.81
40587ccccccccccd|98|98.0|97.95|97.950000|98.0|97.95|97.95
405167a8d0645baa|70|69.6|69.62|69.619679|69.6|69.62|69.62
4049eccccccccccc|52|51.8|51.85|51.850000|51.8|51.85|51.85
4090ac5aa239e828|1067|1067.1|1067.09|1067.088509|1067.1|1067.09|1,067.09
4098f71bd85859c6|1598|1597.8|1597.78|1597.777192|1597.8|1597.78|1,597.78
400b000000000000|3|3.4|3.38|3.375000|3.4|3.38|3.38
273f219439194242|0|0.0|0.00|0.000000|0.0|0.0|0.00
40a2e478b4cb8a6e|2418|2418.2|2418.24|2418.235754|2418.2|2418.24|2,418.24
4057a00000000000|94|94.5|94.50|94.500000|94.5|94.5|94.50
4082be081708ea88|600|599.8|599.75|599.753950|599.8|599.75|599.75
4046c00000000000|46|45.5|45.50|45.500000|45.5|45.5|45.50
3f55aa49076b3e36|0|0.0|0.00|0.001322|0.0|0.0|0.00
4053c0bb005f88ea|79|79.0|79.01|79.011414|79.0|79.01|79.01
4040800000000000|33|33.0|33.00|33.000000|33.0|33.0|33.00
40a03b21b3d3dab1|2078|2077.6|2077.57|2077.565825|2077.6|2077.57|2,077.57
4046600000000000|45|44.8|44.75|44.750000|44.8|44.75|44.75
165e87b3fcf00fec|0|0.0|0.00|0.000000|0.0|0.0|0.00
40204ccccccccccd|8|8.2|8.15|8.150000|8.2|8.15|8.15
4036af40cf604184|23|22.7|22.68|22.684583|22.7|22.68|22.68
408fa9b3137d1ebe|1013|1013.2|1013.21|1013.212440|1013.2|1013.21|1,013.21
4053e00000000000|80|79.5|79.50|79.500000|79.5|79.5|79.50
402135c28f5c28f6|9|8.6|8.61|8.605000|8.6|8.61|8.61
4047f94285eeb7fd|48|47.9|47.95|47.947343|47.9|47.95|47.95
332d5cf65810d60e|0|0.0|0.00|0.000000|0.0|0.0|0.00
356ae2d315b40aeb|0|0.0|0.00|0.000000|0.0|0.0|0.00
3a39c9e21eb20109|0|0.0|0.00|0.000000|0.0|0.0|0.00
4056c00000000000|91|91.0|91.00|91.000000|91.0|91.0|91.00
4096686497658439|1434|1434.1|1434.10|1434.098234|1434.1|1434.1|1,434.10
40945719d52bb401|1302|1301.8|1301.78|1301.775227|1301.8|1301.78|1,301.78
058d4f40551fd8f9|0|0.0|0.00|0.000000|0.0|0.0|0.00
1da46c1b6555abfe|0|0.0|0.00|0.000000|0.0|0.0|0.00
4057c00000000000|95|95.0|95.00|95.000000|95.0|95.0|95.00
40521eb6223f15b8|72|72.5|72.48|72.479867|72.5|72.48|72.48
40a746ac9457475d|2979|2979.3|2979.34|2979.337069|2979.3|2979.34|2,979.34
402e3aea75c532de|15|15.1|15.12|15.115070|15.1|15.12|15.12
4054e00000000000|84|83.5|83.50|83.500000|83.5|83.5|83.50
409caae14abbc406|1835|1834.7|1834.72|1834.720012|1834.7|1834.72|1,834.72
40136b851eb851ec|5|4.9|4.86|4.855000|4.9|4.86|4.86
166d13a4effddeea|0|0.0|0.00|0.000000|0.0|0.0|0.00
4099b7eba7b66da8|1646|1646.0|1645.98|1645.980132|1646.0|1645.98|1,645.98
40500c295615d493|64|64.2|64.19|64.190023|64.2|64.19|64.19
0693d13ea6511445|0|0.0|0.00|0.000000|0.0|0.0|0.00
401eae147ae147ae|8|7.7|7.67|7.670000|7.7|7.67|7.67
409455b696f7d2f9|1301|1301.4|1301.43|1301.428310|1301.4|1301.43|1,301.43
40a35cee777f6e1e|2478|2478.5|2478.47|2478.465755|2478.5|2478.47|2,478.47
4054fecb9a1c0912|84|84.0|83.98|83.981177|84.0|83.98|83.98
408b77331d2f7c5a|879|878.9|878.90|878.899958|878.9|878.9|878.90
40a1e614261dd3f0|2291|2291.0|2291.04|2291.039353|2291.0|2291.04|2,291.04
4039f33333333333|26|25.9|25.95|25.950000|25.9|25.95|25.95
4030800000000000|16|16.5|16.50|16.500000|16.5|16.5|16.50
4056c01bf1eff009|91|91.0|91.00|91.001706|91.0|91.0|91.00
4056766666666666|90|89.8|89.85|89.850000|89.8|89.85|89.85
3429bb059556585e|0|0.0|0.00|0.000000|0.0|0.0|0.00
40113851eb851eb8|4|4.3|4.30|4.305000|4.3|4.3|4.30
3ff55c28f5c28f5c|1|1.3|1.33|1.335000|1.3|1.33|1.33
3ff8cccccccccccd|2|1.6|1.55|1.550000|1.6|1.55|1.55
4014e66666666666|5|5.2|5.22|5.225000|5.2|5.22|5.22
4055d1f4b1601994|87|87.3|87.28|87.280560|87.3|87.28|87.28
409c86a7d9d1e612|1826|1825.7|1825.66|1825.663917|1825.7|1825.66|1,825.66
408028523328ad48|517|517.0|517.04|517.040137|517.0|517.04|517.04
4053c00000000000|79|79.0|79.00|79.000000|79.0|79.0|79.00
239d4bf71ece615d|0|0.0|0.00|0.000000|0.0|0.0|0.00
40404c925003baec|33|32.6|32.60|32.598215|32.6|32.6|32.60
4015b851eb851eb8|5|5.4|5.43|5.430000|5.4|5.43|5.43
4013c28f5c28f5c3|5|4.9|4.94|4.940000|4.9|4.94|4.94
405614a873803ca6|88|88.3|88.32|88.322781|88.3|88.32|88.32
4038d97461e42dfb|25|24.8|24.85|24.849432|24.8|24.85|24.85
4011000000000000|4|4.2|4.25|4.250000|4.2|4.25|4.25
404962bd35537b41|51|50.8|50.77|50.771399|50.8|50.77|50.77
3fd23d70a3d70a3d|0|0.3|0.28|0.285000|0.3|0.28|0.28
404629945608fb58|44|44.3|44.32|44.324839|44.3|44.32|44.32
4023ee147ae147ae|10|10.0|9.96|9.965000|10.0|9.96|9.96
4018d1eb851eb852|6|6.2|6.21|6.205000|6.2|6.21|6.21
400051eb851eb852|2|2.0|2.04|2.040000|2.0|2.04|2.04
1cf33bc046f5a1b4|0|0.0|0.00|0.000000|0.0|0.0|0.00
4015d70a3d70a3d7|5|5.5|5.46|5.460000|5.5|5.46|5.46
4050200000000000|64|64.5|64.50|64.500000|64.5|64.5|64.50
40a0634eaac26841|2098|2097.7|2097.65|2097.653647|2097.7|2097.65|2,097.65
4057166666666666|92|92.3|92.35|92.350000|92.3|92.35|92.35
40a3afffaad3a56b|2520|2520.0|2520.00|2519.999350|2520.0|2520.0|2,520.00
409387a5099a6ed4|1250|1249.9|1249.91|1249.911169|1249.9|1249.91|1,249.91
404c400000000000|56|56.5|56.50|56.500000|56.5|56.5|56.50
401d666666666666|7|7.3|7.35|7.350000|7.3|7.35|7.35
409414106a9dae5f|1285|1285.0|1285.02|1285.016032|1285.0|1285.02|1,285.02
409f61aa6e2e2b8b|2008|2008.4|2008.42|2008.416436|2008.4|2008.42|2,008.42
40566cf81b8d8bcb|90|89.7|89.70|89.702643|89.7|89.7|89.70
40a6050727d11704|2819|2818.5|2818.51|2818.513976|2818.5|2818.51|2,818.51
176f8c08a906922f|0|0.0|0.00|0.000000|0.0|0.0|0.00
4087ba968da87f9c|759|759.3|759.32|759.323512|759.3|759.32|759.32
40a6ad44c942cd47|2903|2902.6|2902.63|2902.634348|2902.6|2902.63|2,902.63
40a18017b19060cb|2240|2240.0|2240.05|2240.046277|2240.0|2240.05|2,240.05
4043e9b02087e482|40|39.8|39.83|39.825687|39.8|39.83|39.83
4034800000000000|20|20.5|20.50|20.500000|20.5|20.5|20.50
0e514cdad51b1815|0|0.0|0.00|0.000000|0.0|0.0|0.00
40a08df0f9f7a430|2119|2119.0|2118.97|2118.970657|2119.0|2118.97|2,118.97
40108a3d70a3d70a|4|4.1|4.13|4.135000|4.1|4.13|4.13
4045133333333333|42|42.1|42.15|42.150000|42.1|42.15|42.15
403ff33333333333|32|31.9|31.95|31.950000|31.9|31.95|31.95
013f35555daf106d|0|0.0|0.00|0.000000|0.0|0.0|0.00
404bb99999999999|55|55.4|55.45|55.450000|55.4|55.45|55.45
4056800000000000|90|90.0|90.00|90.000000|90.0|90.0|90.00
4043379c3f526588|38|38.4|38.43|38.434456|38.4|38.43|38.43
40198a3d70a3d70a|6|6.4|6.38|6.385000|6.4|6.38|6.38
4049a00000000000|51|51.2|51.25|51.250000|51.2|51.25|51.25
402691eaf8a08860|11|11.3|11.28|11.284996|11.3|11.28|11.28
40a6c62cfe134b50|2915|2915.1|2915.09|2915.087876|2915.1|2915.09|2,915.09
4020cfefd6a39c7d|8|8.4|8.41|8.406127|8.4|8.41|8.41
4010333333333333|4|4.0|4.05|4.050000|4.0|4.05|4.05
40895ab4d2bb5462|811|811.3|811.34|811.338293|811.3|811.34|811.34
40a336a9e258b0cd|2459|2459.3|2459.33|2459.331805|2459.3|2459.33|2,459.33
3c8b4a20d1a89b37|0|0.0|0.00|0.000000|0.0|0.0|0.00
4044533333333333|41|40.6|40.65|40.650000|40.6|40.65|40.65
4022d1eb851eb852|9|9.4|9.41|9.410000|9.4|9.41|9.41
40175c28f5c28f5c|6|5.8|5.84|5.840000|5.8|5.84|5.84
4056600000000000|90|89.5|89.50|89.500000|89.5|89.5|89.50
4021e66666666667|9|9.0|8.95|8.950000|9.0|8.95|8.95
4053fd5c3f269080|80|80.0|79.96|79.958755|80.0|79.96|79.96
4093efcdf306ed85|1276|1276.0|1275.95|1275.951122|1276.0|1275.95|1,275.95
403ae4708cbab815|27|26.9|26.89|26.892342|26.9|26.89|26.89
404fb8d35fcdb499|63|63.4|63.44|63.443951|63.4|63.44|63.44
4020e66666666667|8|8.5|8.45|8.450000|8.5|8.45|8.45
4068fbc36ac5696b|200|199.9|199.87|199.867605|199.9|199.87|199.87
4046b04d12d27960|45|45.4|45.38|45.377352|45.4|45.38|45.38
4058dccccccccccd|99|99.5|99.45|99.450000|99.5|99.45|99.45
4041000000000000|34|34.0|34.00|34.000000|34.0|34.0|34.00
3ff51eb851eb851f|1|1.3|1.32|1.320000|1.3|1.32|1.32
404a588328af423d|53|52.7|52.69|52.691503|52.7|52.69|52.69
40a5fcc1687016ae|2814|2814.4|2814.38|2814.377750|2814.4|2814.38|2,814.38
40888d7cac5f239e|786|785.7|785.69|785.685876|785.7|785.69|785.69
4082ea701ed4bd9a|605|605.3|605.30|605.304746|605.3|605.3|605.30
404f799999999999|63|62.9|62.95|62.950000|62.9|62.95|62.95
401f19999999999a|8|7.8|7.78|7.775000|7.8|7.78|7.78
408b2f0f5e590f83|870|869.9|869.88|869.882504|869.9|869.88|869.88
401b851eb851eb85|7|6.9|6.88|6.880000|6.9|6.88|6.88
40895c896ac900c8|812|811.6|811.57|811.567098|811.6|811.57|811.57
4058dccb23085be7|99|99.4|99.45|99.449898|99.4|99.45|99.45
3ff88dc50bafd09a|2|1.5|1.53|1.534612|1.5|1.53|1.53
2344638d81728a07|0|0.0|0.00|0.000000|0.0|0.0|0.00
40981ad1a5e42416|1543|1542.7|1542.70|1542.704734|1542.7|1542.7|1,542.70
40a5e7db66e34aaa|2804|2803.9|2803.93|2803.928519|2803.9|2803.93|2,803.93
4050754003af22d8|66|65.8|65.83|65.832032|65.8|65.83|65.83
2a0440286ea330a1|0|0.0|0.00|0.000000|0.0|0.0|0.00
4051600000000000|70|69.5|69.50|69.500000|69.5|69.5|69.50
4050200000000000|64|64.5|64.50|64.500000|64.5|64.5|64.50
4051366666666666|69|68.8|68.85|68.850000|68.8|68.85|68.85
409010749bf9efcd|1028|1028.1|1028.11|1028.113876|1028.1|1028.11|1,028.11
28b3d8aeba958810|0|0.0|0.00|0.000000|0.0|0.0|0.00
4092f85f5c742837|1214|1214.1|1214.09|1214.093126|1214.1|1214.09|1,214.09
4058900000000000|98|98.2|98.25|98.250000|98.2|98.25|98.25
404561f83bc2b1cf|43|42.8|42.77|42.765388|42.8|42.77|42.77
384f884fbdaaea00|0|0.0|0.00|0.000000|0.0|0.0|0.00
4045933333333333|43|43.1|43.15|43.150000|43.1|43.15|43.15
4020e5a01fa17502|8|8.4|8.45|8.448487|8.4|8.45|8.45
4050200000000000|64|64.5|64.50|64.500000|64.5|64.5|64.50
120b31e3f88ede10|0|0.0|0.00|0.000000|0.0|0.0|0.00
4003d70a3d70a3d7|2|2.5|2.48|2.480000|2.5|2.48|2.48
02e52bce4b05e1ae|0|0.0|0.00|0.000000|0.0|0.0|0.00
4037800000000000|24|23.5|23.50|23.500000|23.5|23.5|23.50
408938e185c1794d|807|807.1|807.11|807.110118|807.1|807.11|807.11
403a5305c38d4097|26|26.3|26.32|26.324307|26.3|26.32|26.32
4058566666666666|97|97.3|97.35|97.350000|97.3|97.35|97.35
400a7ae147ae147b|3|3.3|3.31|3.310000|3.3|3.31|3.31
4059d5c55a88008d|103|103.3|103.34|103.340171|103.3|103.34|103.34
4035d9999999999a|22|21.9|21.85|21.850000|21.9|21.85|21.85
4009a769d5ff936c|3|3.2|3.21|3.206745|3.2|3.21|3.21
4025000000000000|10|10.5|10.50|10.500000|10.5|10.5|10.50
4041c00000000000|36|35.5|35.50|35.500000|35.5|35.5|35.50
401adc28f5c28f5c|7|6.7|6.71|6.715000|6.7|6.71|6.71
4087444e339a34f7|745|744.5|744.54|744.538184|744.5|744.54|744.54
40222b9b5a9aadf7|9|9.1|9.09|9.085170|9.1|9.09|9.09
402cc5e52dfcdf15|14|14.4|14.39|14.386514|14.4|14.39|14.39
3fdb333333333333|0|0.4|0.42|0.425000|0.4|0.42|0.42
4004000000000000|2|2.5|2.50|2.500000|2.5|2.5|2.50
403e733333333333|30|30.4|30.45|30.450000|30.4|30.45|30.45
406fae571dd2ffce|253|253.4|253.45|253.448134|253.4|253.45|253.45
40217851eb851eb8|9|8.7|8.73|8.735000|8.7|8.73|8.73
409ed2862a1733a6|1973|1972.6|1972.63|1972.631020|1972.6|1972.63|1,972.63
3843059fc8b6eaff|0|0.0|0.00|0.000000|0.0|0.0|0.00
400fe147ae147ae1|4|4.0|3.98|3.985000|4.0|3.98|3.98
4052099999999999|72|72.1|72.15|72.150000|72.1|72.15|72.15
4033000000000000|19|19.0|19.00|19.000000|19.0|19.0|19.00
40521ccccccccccd|72|72.5|72.45|72.450000|72.5|72.45|72.45
02cd6c77250e7b34|0|0.0|0.00|0.000000|0.0|0.0|0.00
20d4af21e456559c|0|0.0|0.00|0.000000|0.0|0.0|0.00
2ef76ee66de2fb1f|0|0.0|0.00|0.000000|0.0|0.0|0.00
205ac8cccfed943b|0|0.0|0.00|0.000000|0.0|0.0|0.00
40a553536f5ed166|2730|2729.7|2729.66|2729.662959|2729.7|2729.66|2,729.66
401747ae147ae148|6|5.8|5.82|5.820000|5.8|5.82|5.82
4054a904b4652d69|83|82.6|82.64|82.640912|82.6|82.64|82.64
4020570a3d70a3d7|8|8.2|8.17|8.170000|8.2|8.17|8.17
3d306089aed23b0f|0|0.0|0.00|0.000000|0.0|0.0|0.00
0eb75949a4946d15|0|0.0|0.00|0.000000|0.0|0.0|0.00
4008edad002fab76|3|3.1|3.12|3.116053|3.1|3.12|3.12
409ddd7043250faa|1911|1911.4|1911.36|1911.359631|1911.4|1911.36|1,911.36
4042d4b6baf9505d|38|37.7|37.66|37.661826|37.7|37.66|37.66
4051c00000000000|71|71.0|71.00|71.000000|71.0|71.0|71.00
404f636b42de2524|63|62.8|62.78|62.776711|62.8|62.78|62.78
2b900078880cb401|0|0.0|0.00|0.000000|0.0|0.0|0.00
4096ef88229fb078|1468|1467.9|1467.88|1467.882945|1467.9|1467.88|1,467.88
4046d8f0ecfc50ea|46|45.7|45.69|45.694852|45.7|45.69|45.69
4052b4e5fb8a00f3|75|74.8|74.83|74.826537|74.8|74.83|74.83
40226147ae147ae1|9|9.2|9.19|9.190000|9.2|9.19|9.19
3fee147ae147ae14|1|0.9|0.94|0.940000|0.9|0.94|0.94
043a2b4086a74a63|0|0.0|0.00|0.000000|0.0|0.0|0.00
1e53b249bc9e28ea|0|0.0|0.00|0.000000|0.0|0.0|0.00
40543ccccccccccd|81|81.0|80.95|80.950000|81.0|80.95|80.95
40378ccccccccccd|24|23.6|23.55|23.550000|23.6|23.55|23.55
4085a1aac3bb7c5b|692|692.2|692.21|692.208381|692.2|692.21|692.21
1d763629f9c9c679|0|0.0|0.00|0.000000|0.0|0.0|0.00
4048400000000000|48|48.5|48.50|48.500000|48.5|48.5|48.50
4047f3548170bf24|48|47.9|47.90|47.901016|47.9|47.9|47.90
311609cb498dbfa8|0|0.0|0.00|0.000000|0.0|0.0|0.00
404ed944747477f2|62|61.7|61.70|61.697402|61.7|61.7|61.70
04f54c5b32c32444|0|0.0|0.00|0.000000|0.0|0.0|0.00
3ff8147ae147ae14|2|1.5|1.50|1.505000|1.5|1.5|1.50
4039733333333333|25|25.4|25.45|25.450000|25.4|25.45|25.45
137b9204b16107f1|0|0.0|0.00|0.000000|0.0|0.0|0.00
40173d70a3d70a3d|6|5.8|5.81|5.810000|5.8|5.81|5.81
4042b42d8bf43189|37|37.4|37.41|37.407640|37.4|37.41|37.41
40484a370b2e0952|49|48.6|48.58|48.579805|48.6|48.58|48.58
2c4cc30f197a14e2|0|0.0|0.00|0.000000|0.0|0.0|0.00
409fac7debf66be5|2027|2027.1|2027.12|2027.122970|2027.1|2027.12|2,027.12
4051bccccccccccd|71|71.0|70.95|70.950000|71.0|70.95|70.95
4047466666666666|47|46.5|46.55|46.550000|46.5|46.55|46.55
4058800000000000|98|98.0|98.00|98.000000|98.0|98.0|98.00
4058d51f632aee2a|99|99.3|99.33|99.330041|99.3|99.33|99.33
400051eb851eb852|2|2.0|2.04|2.040000|2.0|2.04|2.04
4058766666666666|98|97.8|97.85|97.850000|97.8|97.85|97.85
4000000000000000|2|2.0|2.00|2.000000|2.0|2.0|2.00
4046f99999999999|46|45.9|45.95|45.950000|45.9|45.95|45.95
4023d1eb851eb852|10|9.9|9.91|9.910000|9.9|9.91|9.91
4041000000000000|34|34.0|34.00|34.000000|34.0|34.0|34.00
403a800000000000|26|26.5|26.50|26.500000|26.5|26.5|26.50
406bfad5d621ab1d|224|223.8|223.84|223.838603|223.8|223.84|223.84
402c591f69afe959|14|14.2|14.17|14.174068|14.2|14.17|14.17
400570a3d70a3d71|3|2.7|2.68|2.680000|2.7|2.68|2.68
402ab33333333334|13|13.4|13.35|13.350000|13.4|13.35|13.35
11e470ba823d11ed|0|0.0|0.00|0.000000|0.0|0.0|0.00
4051955b6784269c|70|70.3|70.33|70.333704|70.3|70.33|70.33
409756a7caee8efc|1494|1493.7|1493.66|1493.663860|1493.7|1493.66|1,493.66
4049000000000000|50|50.0|50.00|50.000000|50.0|50.0|50.00
402fd0244b16fa9e|16|15.9|15.91|15.906527|15.9|15.91|15.91
4055c00000000000|87|87.0|87.00|87.000000|87.0|87.0|87.00
4049c00000000000|52|51.5|51.50|51.500000|51.5|51.5|51.50
4052300000000000|73|72.8|72.75|72.750000|72.8|72.75|72.75
4046000000000000|44|44.0|44.00|44.000000|44.0|44.0|44.00
4044000000000000|40|40.0|40.00|40.000000|40.0|40.0|40.00
4055017a86890f3a|84|84.0|84.02|84.023103|84.0|84.02|84.02
40403a3588712ca9|32|32.5|32.45|32.454759|32.5|32.45|32.45
4054fccccccccccd|84|84.0|83.95|83.950000|84.0|83.95|83.95
40577f3d12c51e7c|94|94.0|93.99|93.988103|94.0|93.99|93.99
40a0b6243272ca8d|2139|2139.1|2139.07|2139.070697|2139.1|2139.07|2,139.07
1034a1014a327e2d|0|0.0|0.00|0.000000|0.0|0.0|0.00
401a333333333333|7|6.5|6.55|6.550000|6.5|6.55|6.55
4052c00000000000|75|75.0|75.00|75.000000|75.0|75.0|75.00
404209145008aa2f|36|36.1|36.07|36.070932|36.1|36.07|36.07
4058200000000000|96|96.5|96.50|96.500000|96.5|96.5|96.50
40555ccccccccccd|85|85.5|85.45|85.450000|85.5|85.45|85.45
4024800000000000|10|10.2|10.25|10.250000|10.2|10.25|10.25
